player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles,rank_porterias_cero,rank_save_pct,score_porterias_cero,score_save_pct,posicion_equipo,pj,pg,pe,pp,gf,gc,dg,pts,racha5partidos,posicion_rival,pj_rival,pg_rival,pe_rival,pp_rival,gf_rival,gc_rival,dg_rival,pts_rival,racha5partidos_rival,Date,home,away,p_home,p_draw,p_away,p_over25,ah_line,HS,AS,HST,AST,p_win_propio,p_loss_propio,p_draw_match,p_over25_match,ah_line_match,shots_propio,shots_rival,shots_on_target_propio,shots_on_target_rival,target_pf_next,pf_last3_mean,min_last3_mean,goles_last3_sum,xg_team,xg_rival,gf_last5_mean_team,gc_last5_mean_team,goal_diff_last5_team,xg_last5_mean_team,xg_contra_last5_mean_team,gf_last5_mean_rival,gc_last5_mean_rival,goal_diff_last5_rival,xg_last5_mean_rival,xg_contra_last5_mean_rival,pts_diff,gf_diff,gc_diff,is_top4_propio,is_top4_rival,is_bottom3_propio,is_bottom3_rival,pf_last5_std,gc_last5_std,psxg_last5_std,min_last5_sum,psxg_last5_sum,gc_last5_sum,psxg_per90_last5,gc_per90_last5,ataque_top_rival,defensa_floja_propia,ataque_top_y_defensa_floja
Giorgi Mamardashvili,PT,valencia,osasuna,1,90,0,0,0.0,0.0,0,0,0,11,100.0,0,0,2.0,50.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,6,27.0,15.0,0,0,1,0.0,23_24,3,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,6,3,2,0,1,4,3,1,6,WWL,6,3,2,0,1,4,3,1,6,WLW,2023-08-27,valencia,osasuna,0.5042326082676837,0.2745105890282518,0.22125680270406442,0.4296675191815857,-0.5,16.0,7.0,4.0,2.0,0.5042326082676837,0.22125680270406442,0.2745105890282518,0.4296675191815857,-0.5,16.0,7.0,4.0,2.0,7.0,6.5,90.0,0.0,0.0,0.0,2.5,1.0,1.5,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.6363961030678928,180.0,1.1,1.0,0.55,0.5,1,0,0
Giorgi Mamardashvili,PT,valencia,alaves,1,90,0,0,0.0,0.0,0,0,0,34,73.5,0,0,1.0,0.0,1.0,7,0,0,0,0,0,0,0,1,0,0,0,16,113.0,73.0,0,0,0,0.0,23_24,4,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,11,4,2,0,2,4,4,0,6,WWLL,9,4,2,0,2,5,5,0,6,LWLW,2024-05-05,valencia,alaves,0.44928907890299485,0.31899524602112633,0.2317156750758787,0.3535108958837772,-0.25,13.0,14.0,1.0,4.0,0.2317156750758787,0.44928907890299485,0.31899524602112633,0.3535108958837772,-0.25,14.0,13.0,4.0,1.0,7.0,4.666666666666667,90.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.3333333333333333,0.0,0.0,2.6666666666666665,3.3333333333333335,-0.666666666666667,0.0,0.0,0,-1,-1,0,0,0,0,3.2145502536643185,1.0,0.6658328118479393,270.0,2.5,3.0,0.8333333333333334,1.0,1,0,0
Giorgi Mamardashvili,PT,valencia,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,36,47.2,1,0,0.0,100.0,0.6,7,0,0,0,0,0,0,0,1,0,0,0,22,96.0,26.0,0,1,0,100.0,23_24,5,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,6,5,3,0,2,7,4,3,9,WWLLW,4,5,3,1,1,11,4,7,10,WDWWL,2023-09-16,valencia,atletico madrid,0.25096959298721144,0.2836401908908721,0.46539021612191633,0.44329896907216493,0.5,12.0,11.0,8.0,3.0,0.25096959298721144,0.46539021612191633,0.2836401908908721,0.44329896907216493,0.5,12.0,11.0,8.0,3.0,5.0,5.0,90.0,0.0,0.0,0.0,3.25,2.25,1.0,0.0,0.0,6.75,1.0,5.75,0.0,0.0,-1,-4,0,0,1,0,0,2.8722813232690143,0.816496580927726,0.55,360.0,3.5,4.0,0.875,1.0,1,0,0
Giorgi Mamardashvili,PT,valencia,almeria,1,90,0,0,0.0,0.0,0,0,0,25,32.0,0,0,2.0,80.0,3.2,5,0,0,0,0,0,0,0,1,0,0,0,15,75.0,26.0,0,1,0,100.0,23_24,6,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,6,6,3,1,2,9,6,3,10,WLLWD,20,6,0,2,4,7,13,-6,2,LDLLD,2024-02-03,valencia,almeria,0.5739121743741514,0.24387616570097528,0.18221165992487318,0.4908616187989557,-0.75,7.0,15.0,2.0,5.0,0.18221165992487318,0.5739121743741514,0.24387616570097528,0.4908616187989557,-0.75,15.0,7.0,5.0,2.0,3.0,5.0,90.0,0.0,0.0,0.0,4.0,2.6,1.4,0.0,0.0,2.4,6.6,-4.199999999999999,0.0,0.0,8,2,-7,0,0,0,1,2.6076809620810595,0.8366600265340756,0.49193495504995377,450.0,4.1,4.0,0.8199999999999998,0.8,1,0,0
Giorgi Mamardashvili,PT,valencia,real sociedad,1,90,0,0,0.0,0.0,0,0,0,33,42.4,0,0,1.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,19,91.0,33.0,0,0,0,0.0,23_24,7,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,7,3,1,3,9,7,2,10,LLWDL,6,7,3,3,1,13,10,3,12,DWLWW,2023-09-27,valencia,real sociedad,0.36220019876986204,0.3056785117006797,0.3321212895294582,0.39054726368159204,0.0,9.0,2.0,2.0,1.0,0.36220019876986204,0.3321212895294582,0.3056785117006797,0.39054726368159204,0.0,9.0,2.0,2.0,1.0,5.0,6.333333333333333,90.0,0.0,0.0,0.0,5.4,3.6,1.8000000000000003,0.0,0.0,6.2,5.2,1.0,0.0,0.0,-2,-4,-3,0,0,0,0,2.6076809620810595,1.0,1.1865917579353062,450.0,6.300000000000001,5.0,1.2600000000000002,1.0,1,0,0
Giorgi Mamardashvili,PT,valencia,betis,1,90,0,0,0.0,0.0,0,0,0,27,55.6,0,0,3.0,57.1,1.4,5,1,1,0,0,0,0,0,1,0,0,0,18,135.0,66.0,0,0,0,0.0,23_24,8,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,8,3,1,4,9,10,-1,10,LWDLL,7,8,3,3,2,10,12,-2,12,WLDDW,2024-04-20,valencia,betis,0.4341389283788421,0.29251433893818324,0.27334673268297466,0.42820512820512824,-0.25,8.0,12.0,5.0,6.0,0.27334673268297466,0.4341389283788421,0.29251433893818324,0.42820512820512824,-0.25,12.0,8.0,6.0,5.0,6.0,5.0,90.0,0.0,0.0,0.0,6.6,4.8,1.7999999999999998,0.0,0.0,5.4,8.6,-3.1999999999999993,0.0,0.0,-2,-1,-2,0,0,0,0,2.6076809620810595,0.8366600265340756,1.211610498468877,450.0,6.200000000000001,6.0,1.2400000000000002,1.2,1,0,0
Giorgi Mamardashvili,PT,valencia,mallorca,1,90,0,0,0.0,0.0,0,0,0,23,43.5,0,0,1.0,80.0,2.3,6,0,0,0,0,0,0,0,0,0,0,0,16,63.0,34.0,0,0,0,0.0,23_24,9,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,9,3,2,4,10,11,-1,11,WDLLD,15,9,1,5,3,12,15,-3,8,WLDDD,2024-03-30,valencia,mallorca,0.4561589967052822,0.3236263152300989,0.22021468806461902,0.31890660592255127,-0.5,14.0,11.0,5.0,3.0,0.22021468806461902,0.4561589967052822,0.3236263152300989,0.31890660592255127,-0.5,11.0,14.0,3.0,5.0,12.0,4.333333333333333,90.0,0.0,0.0,0.0,7.6,6.2,1.3999999999999995,0.0,0.0,6.8,9.2,-2.3999999999999995,0.0,0.0,3,-2,-4,0,0,0,0,1.6733200530681511,1.140175425099138,1.211610498468877,450.0,6.2,7.0,1.24,1.4,1,0,0
Giorgi Mamardashvili,PT,valencia,cadiz,1,90,0,0,0.0,0.0,0,0,0,25,80.0,0,0,0.0,100.0,1.4,12,0,0,0,0,0,0,0,0,0,0,0,15,64.0,44.0,0,1,0,100.0,23_24,10,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,10,4,2,4,12,11,1,14,DLLDW,15,10,2,3,5,8,14,-6,9,DDLLL,2023-10-23,valencia,cadiz,0.5412172120401096,0.26833458412072664,0.1904482038391638,0.42199488491048587,-0.75,12.0,5.0,4.0,4.0,0.5412172120401096,0.1904482038391638,0.26833458412072664,0.42199488491048587,-0.75,12.0,5.0,4.0,4.0,5.0,4.666666666666667,90.0,0.0,0.0,0.0,8.8,7.6,1.200000000000001,0.0,0.0,6.6,9.2,-2.5999999999999996,0.0,0.0,5,4,-3,0,0,0,0,1.4832396974191326,1.140175425099138,1.2845232578665131,450.0,7.5,7.0,1.5,1.4,1,0,0
Giorgi Mamardashvili,PT,valencia,athletic,1,90,0,0,0.0,0.0,0,0,0,33,48.5,0,0,2.0,71.4,1.8,5,0,0,0,0,0,0,0,1,0,0,0,14,67.0,32.0,0,0,0,0.0,23_24,11,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,11,4,3,4,14,13,1,15,LLDWD,6,11,5,3,3,18,12,6,18,DLWLD,2024-01-20,valencia,athletic,0.28357033902475026,0.28273384834916104,0.43369581262608864,0.44072164948453607,0.25,6.0,6.0,1.0,3.0,0.43369581262608864,0.28357033902475026,0.28273384834916104,0.44072164948453607,0.25,6.0,6.0,3.0,1.0,8.0,7.666666666666667,90.0,0.0,0.0,0.0,9.8,9.0,0.8000000000000007,0.0,0.0,13.8,7.6,6.200000000000001,0.0,0.0,-3,-4,1,0,0,0,0,3.420526275297414,1.140175425099138,1.1907980517283359,450.0,8.3,7.0,1.6600000000000001,1.4,1,0,0
Giorgi Mamardashvili,PT,valencia,granada,1,90,0,0,0.0,0.0,0,0,0,27,66.7,0,0,0.0,100.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,21,88.0,45.0,0,0,0,0.0,23_24,12,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,12,5,3,4,15,13,2,18,LDWDW,19,12,1,3,8,17,29,-12,6,DDLLL,2023-11-05,valencia,granada,0.5810936608510255,0.23557851115582112,0.18332782799315336,0.5143603133159269,-0.75,11.0,6.0,2.0,1.0,0.5810936608510255,0.18332782799315336,0.23557851115582112,0.5143603133159269,-0.75,11.0,6.0,2.0,1.0,1.0,7.666666666666667,90.0,0.0,0.0,0.0,10.8,10.4,0.40000000000000036,0.0,0.0,14.0,23.0,-9.0,0.0,0.0,12,-2,-16,0,0,0,1,3.420526275297414,1.140175425099138,0.8555699854482977,450.0,6.8999999999999995,7.0,1.38,1.4,1,0,0
Giorgi Mamardashvili,PT,valencia,real madrid,1,90,0,0,0.0,0.0,0,0,0,24,79.2,0,0,5.0,28.6,2.5,1,0,0,0,0,0,0,0,2,0,0,0,11,51.0,24.0,0,0,0,0.0,23_24,13,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,13,5,3,5,16,18,-2,18,DWDWL,2,13,10,2,1,28,9,19,32,WDWDW,2024-03-02,valencia,real madrid,0.18030224794492933,0.245321728661643,0.5743760233934276,0.4856396866840731,0.75,12.0,10.0,5.0,5.0,0.5743760233934276,0.18030224794492933,0.245321728661643,0.4856396866840731,0.75,10.0,12.0,5.0,5.0,8.0,8.333333333333334,90.0,0.0,0.0,0.0,12.0,11.6,0.40000000000000036,0.0,0.0,20.6,7.0,13.600000000000001,0.0,0.0,-14,-12,9,0,1,0,0,2.949576240750525,1.3038404810405297,0.8555699854482977,450.0,6.9,6.0,1.38,1.2,1,0,0
Giorgi Mamardashvili,PT,valencia,celta,1,90,0,0,0.0,0.0,0,0,0,28,75.0,0,0,0.0,100.0,0.1,8,0,0,0,0,0,0,0,0,0,0,0,17,80.0,35.0,0,0,0,0.0,23_24,14,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,14,5,4,5,16,18,-2,19,WDWLD,18,14,1,5,8,14,24,-10,8,LLDLD,2023-11-25,valencia,celta,0.44027457042229795,0.28312641991758397,0.276599009660118,0.4533678756476684,-0.25,8.0,13.0,0.0,1.0,0.44027457042229795,0.276599009660118,0.28312641991758397,0.4533678756476684,-0.25,8.0,13.0,0.0,1.0,1.0,4.666666666666667,90.0,0.0,0.0,0.0,13.4,13.2,0.20000000000000107,0.0,0.0,11.0,19.2,-8.2,0.0,0.0,11,2,-6,0,0,0,1,4.03732584763727,2.073644135332772,0.9924716620639605,450.0,8.0,8.0,1.6,1.6,1,0,0
Giorgi Mamardashvili,PT,valencia,girona,1,90,0,0,0.0,0.0,0,0,0,29,41.4,0,0,2.0,60.0,2.9,1,0,0,0,0,0,0,0,0,0,0,0,12,62.0,43.0,0,1,0,100.0,23_24,15,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,15,5,4,6,17,20,-3,19,DWLDL,2,15,12,2,1,34,18,16,38,WWWDW,2024-05-19,valencia,girona,0.3279566990755376,0.264539657817837,0.40750364310662546,0.5546875,0.25,20.0,18.0,6.0,5.0,0.40750364310662546,0.3279566990755376,0.264539657817837,0.5546875,0.25,18.0,20.0,5.0,6.0,5.0,5.666666666666667,90.0,0.0,0.0,0.0,14.6,14.6,0.0,0.0,0.0,29.2,15.2,14.0,0.0,0.0,-19,-17,2,0,1,0,0,4.08656334834051,2.1908902300206643,1.0876580344942985,450.0,5.8,7.0,1.16,1.4,1,0,0
Giorgi Mamardashvili,PT,valencia,getafe,1,90,0,0,0.0,0.0,0,0,0,32,21.9,0,0,1.0,83.3,1.1,5,0,0,0,0,0,0,0,2,0,0,0,16,104.0,48.0,0,0,0,0.0,23_24,16,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,11,16,5,4,7,17,21,-4,19,WLDLL,9,16,5,7,4,18,20,-2,22,WDWLW,2024-03-09,valencia,getafe,0.47948940389143635,0.30156566282480274,0.2189449332837609,0.354916067146283,-0.5,10.0,15.0,3.0,5.0,0.2189449332837609,0.47948940389143635,0.30156566282480274,0.354916067146283,-0.5,15.0,10.0,5.0,3.0,7.0,3.3333333333333335,90.0,0.0,0.0,0.0,15.6,16.4,-0.7999999999999989,0.0,0.0,15.2,17.4,-2.1999999999999993,0.0,0.0,-3,-1,1,0,0,0,0,3.507135583350036,2.04939015319192,1.3464768843169943,450.0,7.300000000000001,9.0,1.4600000000000002,1.8,1,0,0
Giorgi Mamardashvili,PT,valencia,barcelona,1,90,0,0,0.0,0.0,0,0,0,42,35.7,0,0,1.0,85.7,2.2,7,0,0,0,0,0,0,0,0,0,0,0,27,180.0,121.0,0,0,0,0.0,23_24,17,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,10,17,5,5,7,18,22,-4,20,LDLLD,4,17,10,5,2,31,19,12,35,WDWLD,2023-12-16,valencia,barcelona,0.18717211270518722,0.2389828471447777,0.5738450401500351,0.5234374999999999,0.75,11.0,16.0,4.0,8.0,0.18717211270518722,0.5738450401500351,0.2389828471447777,0.5234374999999999,0.75,11.0,16.0,4.0,8.0,7.0,4.666666666666667,90.0,0.0,0.0,0.0,16.2,18.0,-1.8000000000000007,0.0,0.0,27.0,14.2,12.8,0.0,0.0,-15,-13,3,0,1,0,0,3.507135583350036,2.073644135332772,1.338656042454521,450.0,6.6,8.0,1.32,1.6,1,0,0
Giorgi Mamardashvili,PT,valencia,rayo vallecano,1,90,0,0,0.0,0.0,0,0,0,35,45.7,0,0,0.0,100.0,0.1,7,0,0,0,0,0,0,0,0,0,0,0,20,87.0,61.0,0,0,0,0.0,23_24,18,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,10,18,6,5,7,19,22,-3,23,DLLDW,11,18,4,8,6,16,24,-8,20,DLDLL,2024-05-12,valencia,rayo vallecano,0.4197248410772963,0.3107054018364401,0.2695697570862635,0.37438423645320196,-0.25,13.0,12.0,5.0,1.0,0.2695697570862635,0.4197248410772963,0.3107054018364401,0.37438423645320196,-0.25,12.0,13.0,1.0,5.0,6.0,4.333333333333333,90.0,0.0,0.0,0.0,16.8,19.8,-3.0,0.0,0.0,15.8,20.4,-4.599999999999998,0.0,0.0,3,3,-2,0,0,0,0,3.2863353450309964,1.9235384061671346,1.143678276439664,450.0,8.8,9.0,1.7600000000000002,1.8,1,0,0
Giorgi Mamardashvili,PT,valencia,villarreal,1,90,0,0,0.0,0.0,0,0,0,33,63.6,0,0,1.0,75.0,1.9,6,0,0,0,0,0,0,0,1,0,0,0,22,108.0,57.0,0,0,0,0.0,23_24,19,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,19,7,5,7,22,23,-1,26,LLDWW,13,19,5,4,10,27,38,-11,19,DLLWL,2024-01-02,valencia,villarreal,0.4679918047518062,0.2741094856403436,0.25789870960785016,0.4817708333333334,-0.5,11.0,8.0,8.0,4.0,0.4679918047518062,0.25789870960785016,0.2741094856403436,0.4817708333333334,-0.5,11.0,8.0,8.0,4.0,5.0,6.333333333333333,90.0,0.0,0.0,0.0,17.4,20.6,-3.200000000000003,0.0,0.0,22.8,29.6,-6.800000000000001,0.0,0.0,7,-5,-15,0,0,0,0,2.792848008753788,0.8366600265340756,1.2537942414925984,450.0,6.4,4.0,1.28,0.8,1,0,0
Giorgi Mamardashvili,PT,valencia,cadiz,1,90,0,0,0.0,0.0,0,0,0,36,55.6,1,0,1.0,100.0,1.2,5,0,0,0,0,0,0,0,1,0,0,0,14,102.0,62.0,0,0,0,0.0,23_24,20,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,20,8,5,7,26,24,2,29,LDWWW,18,20,2,9,9,15,30,-15,15,DDDLL,2023-10-23,valencia,cadiz,0.5412172120401096,0.26833458412072664,0.1904482038391638,0.42199488491048587,-0.75,12.0,5.0,4.0,4.0,0.1904482038391638,0.5412172120401096,0.26833458412072664,0.42199488491048587,-0.75,5.0,12.0,4.0,4.0,11.0,6.666666666666667,90.0,0.0,0.0,0.0,18.6,21.6,-3.0,0.0,0.0,13.4,23.8,-10.4,0.0,0.0,14,11,-6,0,0,0,1,2.4899799195977463,0.7071067811865475,1.0761040841851686,450.0,8.200000000000001,5.0,1.6400000000000003,1.0,1,0,0
Giorgi Mamardashvili,PT,valencia,athletic,1,90,0,0,0.0,0.0,0,0,0,29,72.4,0,0,0.0,100.0,0.7,11,0,0,0,0,0,0,0,0,0,0,0,19,156.0,126.0,0,0,0,0.0,23_24,21,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,7,21,9,5,7,27,24,3,32,DWWWW,5,21,12,5,4,38,21,17,41,WWWWL,2024-01-20,valencia,athletic,0.28357033902475026,0.28273384834916104,0.43369581262608864,0.44072164948453607,0.25,6.0,6.0,1.0,3.0,0.28357033902475026,0.43369581262608864,0.28273384834916104,0.44072164948453607,0.25,6.0,6.0,1.0,3.0,5.0,6.0,90.0,0.0,0.0,0.0,20.4,22.4,-2.0,0.0,0.0,34.4,19.2,15.2,0.0,0.0,-9,-11,3,0,0,0,0,0.9999999999999991,0.44721359549995787,0.8154753215150049,450.0,6.5,4.0,1.3,0.8,1,0,0
Giorgi Mamardashvili,PT,valencia,atletico madrid,1,90,0,0,0.0,0.0,0,0,0,30,43.3,0,0,2.0,75.0,3.2,5,0,0,0,0,0,0,0,0,0,0,0,19,113.0,77.0,0,0,0,0.0,23_24,22,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,22,9,5,8,27,26,1,32,WWWWL,3,22,15,2,5,44,24,20,47,DLWWW,2023-09-16,valencia,atletico madrid,0.25096959298721144,0.2836401908908721,0.46539021612191633,0.44329896907216493,0.5,12.0,11.0,8.0,3.0,0.46539021612191633,0.25096959298721144,0.2836401908908721,0.44329896907216493,0.5,11.0,12.0,3.0,8.0,5.0,7.333333333333333,90.0,0.0,0.0,0.0,22.4,23.0,-0.6000000000000014,0.0,0.0,38.2,21.2,17.000000000000004,0.0,0.0,-15,-17,2,0,1,0,0,2.2803508501982757,0.5477225575051661,0.8584870412533905,450.0,6.1000000000000005,3.0,1.22,0.6,1,0,0
Giorgi Mamardashvili,PT,valencia,almeria,1,90,0,0,0.0,0.0,0,0,0,25,44.0,0,0,1.0,75.0,1.2,5,0,0,0,0,0,0,0,0,0,0,0,13,105.0,53.0,0,0,0,0.0,23_24,23,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,7,23,10,5,8,29,27,2,35,WWWLW,20,23,0,6,17,22,51,-29,6,LDLLL,2024-02-03,valencia,almeria,0.5739121743741514,0.24387616570097528,0.18221165992487318,0.4908616187989557,-0.75,7.0,15.0,2.0,5.0,0.5739121743741514,0.18221165992487318,0.24387616570097528,0.4908616187989557,-0.75,7.0,15.0,2.0,5.0,-1.0,7.0,90.0,0.0,0.0,0.0,24.2,23.8,0.3999999999999986,0.0,0.0,19.8,44.6,-24.8,0.0,0.0,29,7,-24,0,0,0,1,2.4899799195977463,0.8366600265340756,1.1945710527214364,450.0,7.1,4.0,1.42,0.8,1,0,0
Giorgi Mamardashvili,PT,valencia,las palmas,1,90,0,0,0.0,0.0,0,0,0,27,37.0,0,0,2.0,33.3,1.4,-1,0,0,0,0,0,0,0,0,0,0,0,18,101.0,38.0,0,0,0,0.0,23_24,24,,0,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,9,24,10,5,9,29,29,0,35,WWLWL,8,24,10,5,9,25,20,5,35,WWLDW,2023-08-18,valencia,las palmas,0.6035957358573415,0.24358305076476472,0.15282121337789378,0.4458762886597938,-1.0,9.0,7.0,4.0,1.0,0.15282121337789378,0.6035957358573415,0.24358305076476472,0.4458762886597938,-1.0,7.0,9.0,1.0,4.0,10.0,7.0,90.0,0.0,0.0,0.0,26.2,24.8,1.3999999999999986,0.0,0.0,20.2,18.0,2.1999999999999993,0.0,0.0,0,4,9,0,0,0,0,2.607680962081059,0.7071067811865475,0.9710818709048177,450.0,8.200000000000001,5.0,1.6400000000000003,1.0,1,0,0
Giorgi Mamardashvili,PT,valencia,sevilla,1,90,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,100.0,0.0,10,0,0,0,0,0,0,0,1,0,0,0,13,81.0,73.0,0,0,0,0.0,23_24,25,,1,"[{'minutos': [7, 3284.0]}, {'rojas': [10, 1.0]}, {'porterias_cero': [4, 13.0]}, {'paradas': [8, 103.0]}, {'save_pct': [10, 73.8]}]",4.0,10.0,0.6666666666666667,0.0,8,25,10,6,9,29,29,0,36,WLWLD,15,25,5,9,11,30,37,-7,24,LDWWD,2024-02-17,valencia,sevilla,0.42383186885648133,0.289383692935241,0.2867844382082778,0.4333333333333333,-0.25,14.0,1.0,4.0,1.0,0.42383186885648133,0.2867844382082778,0.289383692935241,0.4333333333333333,-0.25,14.0,1.0,4.0,1.0,11.0,3.0,90.0,0.0,0.0,0.0,27.6,26.0,1.6000000000000014,0.0,0.0,27.4,35.0,-7.600000000000001,0.0,0.0,12,-1,-8,0,0,0,0,4.242640687119285,0.8366600265340756,0.9633275663033842,450.0,7.7,6.0,1.54,1.2,1,0,0
